13.541 1808 225652 0.7521624783752162
13.542 8321 233973 0.7798988676779899
13.583 9715 243688 0.8122818771812282
13.584 9288 252976 0.8432415675843241
13.625 5710 258686 0.8622747105862275
13.626 1066 259752 0.8658280083865828
13.666 1920 261672 0.8722279443872228
13.667 9442 271114 0.9037009629903701
13.708 1881 272995 0.9099709002909971
13.709 1866 274861 0.916190838091619
13.75 5253 280114 0.9337006629933701
13.751 949 281063 0.9368639646936864
13.791 329 281392 0.937960620393796
13.792 1767 283159 0.9438505614943851
13.833 1682 284841 0.9494571720949457
13.834 1661 286502 0.9549937833954993
13.875 1000 287502 0.9583270833958327
13.876 212 287714 0.9590337429959034
13.916 359 288073 0.960230397696023
13.917 1805 289878 0.9662470041966247
13.958 333 290211 0.9673569930967357
13.959 365 290576 0.9685736475968574
14.0 1027 291603 0.9719969466971997
14.001 219 291822 0.9727269393972727
14.041 75 291897 0.9729769368972977
14.042 326 292223 0.9740635926974064
14.083 347 292570 0.975220247797522
14.084 360 292930 0.976420235797642
14.125 169 293099 0.9769835634976983
14.126 39 293138 0.9771135621977114
14.166 76 293214 0.9773668929977367
14.167 330 293544 0.9784668819978467
14.208 71 293615 0.9787035462978704
14.209 74 293689 0.978950210497895
14.25 216 293905 0.9796702032979671
14.251 40 293945 0.9798035352979804
14.291 15 293960 0.9798535347979853
14.292 83 294043 0.980130198698013
14.333 101 294144 0.9804668619980467
14.334 94 294238 0.980780192198078
14.375 54 294292 0.980960190398096
14.376 12 294304 0.9810001899981
14.416 14 294318 0.9810468561981047
14.417 81 294399 0.9813168534981317
14.458 23 294422 0.9813935193981393
14.459 15 294437 0.9814435188981444
14.5 51 294488 0.9816135171981614
14.501 6 294494 0.9816335169981634
14.541 3 294497 0.9816435168981643
14.542 22 294519 0.9817168494981717
14.583 28 294547 0.981810181898181
14.584 20 294567 0.9818768478981876
14.625 9 294576 0.9819068475981907
14.626 5 294581 0.9819235140981923
14.666 6 294587 0.9819435138981943
14.667 41 294628 0.982080179198208
14.708 10 294638 0.9821135121982113
14.709 7 294645 0.9821368452982137
14.75 25 294670 0.982220177798222
14.751 7 294677 0.9822435108982244
14.791 2 294679 0.982250177498225
14.792 10 294689 0.9822835104982284
14.833 20 294709 0.982350176498235
14.834 16 294725 0.9824035092982404
14.875 9 294734 0.9824335089982433
14.876 2 294736 0.982440175598244
14.916 4 294740 0.9824535087982453
14.917 38 294778 0.982580174198258
14.958 12 294790 0.982620173798262
14.959 11 294801 0.9826568400982657
15.0 30 294831 0.9827568390982757
15.001 9 294840 0.9827868387982787
15.041 4 294844 0.9828001719982801
15.042 21 294865 0.982870171298287
15.083 27 294892 0.982960170398296
15.084 25 294917 0.9830435028983043
15.125 22 294939 0.9831168354983116
15.126 1 294940 0.983120168798312
15.166 13 294953 0.9831635016983163
15.167 53 295006 0.983340166598334
15.208 15 295021 0.9833901660983391
15.209 13 295034 0.9834334989983433
15.25 35 295069 0.983550164498355
15.251 12 295081 0.983590164098359
15.291 5 295086 0.9836068305983607
15.292 14 295100 0.9836534967983653
15.333 29 295129 0.983750162498375
15.334 20 295149 0.9838168284983817
15.375 22 295171 0.983890161098389
15.376 3 295174 0.9839001609983901
15.416 10 295184 0.9839334939983934
15.417 42 295226 0.9840734925984074
15.458 12 295238 0.9841134921984114
15.459 16 295254 0.9841668249984167
15.5 72 295326 0.9844068225984407
15.501 16 295342 0.984460155398446
15.541 14 295356 0.9845068215984507
15.542 39 295395 0.9846368202984637
15.583 47 295442 0.9847934853984793
15.584 44 295486 0.984940150598494
15.625 33 295519 0.985050149498505
15.626 6 295525 0.985070149298507
15.666 8 295533 0.9850968156985097
15.667 59 295592 0.9852934803985294
15.708 12 295604 0.9853334799985334
15.709 12 295616 0.9853734795985374
15.75 37 295653 0.9854968116985496
15.751 6 295659 0.9855168114985516
15.791 9 295668 0.9855468111985547
15.792 22 295690 0.985620143798562
15.833 18 295708 0.985680143198568
15.834 15 295723 0.9857301426985731
15.875 14 295737 0.9857768088985777
15.876 7 295744 0.98580014199858
15.916 7 295751 0.9858234750985824
15.917 30 295781 0.9859234740985924
15.958 14 295795 0.985970140298597
15.959 13 295808 0.9860134731986013
16.0 45 295853 0.9861634716986164
16.001 12 295865 0.9862034712986203
16.041 2 295867 0.986210137898621
16.042 17 295884 0.9862668039986267
16.083 10 295894 0.9863001369986301
16.084 25 295919 0.9863834694986383
16.125 13 295932 0.9864268023986427
16.126 2 295934 0.9864334689986434
16.166 8 295942 0.986460135398646
16.167 16 295958 0.9865134681986514
16.208 6 295964 0.9865334679986534
16.209 5 295969 0.986550134498655
16.25 26 295995 0.9866368002986636
16.251 8 296003 0.9866634666986663
16.291 2 296005 0.986670133298667
16.292 5 296010 0.9866867997986687
16.333 6 296016 0.9867067995986707
16.334 8 296024 0.9867334659986734
16.375 4 296028 0.9867467991986747
16.416 2 296030 0.9867534657986754
16.417 9 296039 0.9867834654986783
16.459 1 296040 0.9867867987986787
16.5 6 296046 0.9868067985986807
16.501 1 296047 0.986810131898681
16.542 2 296049 0.9868167984986816
16.583 8 296057 0.9868434648986844
16.584 3 296060 0.9868534647986853
16.625 3 296063 0.9868634646986864
16.666 3 296066 0.9868734645986873
16.667 5 296071 0.9868901310986891
16.708 3 296074 0.98690013099869
16.709 2 296076 0.9869067975986907
16.75 5 296081 0.9869234640986924
16.751 1 296082 0.9869267973986927
16.791 1 296083 0.9869301306986931
16.792 3 296086 0.986940130598694
16.833 2 296088 0.9869467971986947
16.834 2 296090 0.9869534637986953
16.875 5 296095 0.9869701302986971
16.876 1 296096 0.9869734635986973
16.916 4 296100 0.9869867967986987
16.917 7 296107 0.987010129898701
16.958 3 296110 0.987020129798702
16.959 2 296112 0.9870267963987027
17.0 5 296117 0.9870434628987044
17.001 1 296118 0.9870467961987047
17.041 2 296120 0.9870534627987053
17.042 1 296121 0.9870567960987057
17.083 4 296125 0.987070129298707
17.084 2 296127 0.9870767958987077
17.125 7 296134 0.98710012899871
17.166 2 296136 0.9871067955987107
17.167 4 296140 0.987120128798712
17.208 2 296142 0.9871267953987127
17.209 3 296145 0.9871367952987137
17.25 10 296155 0.987170128298717
17.292 3 296158 0.987180128198718
17.333 3 296161 0.987190128098719
17.334 2 296163 0.9871967946987197
17.375 6 296169 0.9872167944987217
17.376 1 296170 0.987220127798722
17.416 3 296173 0.987230127698723
17.417 10 296183 0.9872634606987264
17.458 1 296184 0.9872667939987266
17.459 1 296185 0.987270127298727
17.5 2 296187 0.9872767938987277
17.501 4 296191 0.987290127098729
17.542 4 296195 0.9873034602987304
17.583 5 296200 0.987320126798732
17.584 5 296205 0.9873367932987337
17.625 6 296211 0.9873567930987357
17.666 1 296212 0.987360126398736
17.667 10 296222 0.9873934593987393
17.709 4 296226 0.9874067925987406
17.75 9 296235 0.9874367922987437
17.751 4 296239 0.987450125498745
17.792 3 296242 0.9874601253987461
17.833 3 296245 0.987470125298747
17.834 5 296250 0.9874867917987487
17.875 8 296258 0.9875134581987514
17.876 1 296259 0.9875167914987517
17.916 3 296262 0.9875267913987527
17.917 12 296274 0.9875667909987567
17.958 5 296279 0.9875834574987583
17.959 1 296280 0.9875867907987587
18.0 9 296289 0.9876167904987617
18.001 1 296290 0.987620123798762
18.041 1 296291 0.9876234570987623
18.042 6 296297 0.9876434568987643
18.083 2 296299 0.987650123498765
18.084 6 296305 0.987670123298767
18.125 4 296309 0.9876834564987683
18.126 1 296310 0.9876867897987687
18.166 2 296312 0.9876934563987694
18.167 8 296320 0.987720122798772
18.208 2 296322 0.9877267893987727
18.209 3 296325 0.9877367892987737
18.25 8 296333 0.9877634556987763
18.251 2 296335 0.987770122298777
18.291 1 296336 0.9877734555987774
18.292 5 296341 0.987790122098779
18.333 5 296346 0.9878067885987807
18.334 3 296349 0.9878167884987816
18.375 3 296352 0.9878267883987827
18.376 1 296353 0.987830121698783
18.417 6 296359 0.987850121498785
18.458 2 296361 0.9878567880987856
18.459 2 296363 0.9878634546987863
18.5 6 296369 0.9878834544987883
18.501 1 296370 0.9878867877987887
18.541 1 296371 0.987890121098789
18.583 9 296380 0.987920120798792
18.625 6 296386 0.987940120598794
18.666 1 296387 0.9879434538987943
18.667 9 296396 0.9879734535987973
18.708 1 296397 0.9879767868987976
18.709 3 296400 0.9879867867987987
18.75 6 296406 0.9880067865988007
18.751 2 296408 0.9880134531988013
18.791 1 296409 0.9880167864988016
18.792 4 296413 0.988030119698803
18.833 3 296416 0.988040119598804
18.834 5 296421 0.9880567860988057
18.875 3 296424 0.9880667859988067
18.917 11 296435 0.9881034522988104
18.958 2 296437 0.9881101188988111
18.959 2 296439 0.9881167854988117
19.0 4 296443 0.9881301186988131
19.001 4 296447 0.9881434518988144
19.042 10 296457 0.9881767848988177
19.083 2 296459 0.9881834514988184
19.084 5 296464 0.98820011799882
19.125 9 296473 0.988230117698823
19.126 2 296475 0.9882367842988237
19.167 9 296484 0.9882667839988267
19.208 2 296486 0.9882734505988273
19.209 2 296488 0.988280117198828
19.25 8 296496 0.9883067835988307
19.251 1 296497 0.988310116898831
19.292 7 296504 0.9883334499988333
19.333 6 296510 0.9883534497988353
19.334 6 296516 0.9883734495988373
19.375 5 296521 0.988390116098839
19.416 1 296522 0.9883934493988393
19.417 12 296534 0.9884334489988433
19.458 2 296536 0.988440115598844
19.459 4 296540 0.9884534487988453
19.5 8 296548 0.988480115198848
19.501 1 296549 0.9884834484988484
19.542 5 296554 0.98850011499885
19.583 3 296557 0.988510114898851
19.584 6 296563 0.988530114698853
19.625 2 296565 0.9885367812988537
19.626 1 296566 0.988540114598854
19.666 1 296567 0.9885434478988544
19.667 18 296585 0.9886034472988603
19.708 2 296587 0.988610113898861
19.709 4 296591 0.9886234470988623
19.75 13 296604 0.9886667799988667
19.791 1 296605 0.988670113298867
19.792 9 296614 0.9887001129988701
19.833 2 296616 0.9887067795988707
19.834 4 296620 0.9887201127988721
19.875 9 296629 0.988750112498875
19.876 3 296632 0.988760112398876
19.916 1 296633 0.9887634456988763
19.917 11 296644 0.98880011199888
19.958 5 296649 0.9888167784988817
19.959 3 296652 0.9888267783988827
20.0 8 296660 0.9888534447988854
20.001 2 296662 0.988860111398886
20.041 2 296664 0.9888667779988867
20.042 7 296671 0.988890111098889
20.083 6 296677 0.988910110898891
20.084 10 296687 0.9889434438988943
20.125 3 296690 0.9889534437988954
20.126 1 296691 0.9889567770988956
20.166 1 296692 0.988960110398896
20.167 4 296696 0.9889734435988974
20.208 2 296698 0.988980110198898
20.209 4 296702 0.9889934433988994
20.25 11 296713 0.989030109698903
20.251 3 296716 0.989040109598904
20.292 3 296719 0.989050109498905
20.333 5 296724 0.9890667759989067
20.334 10 296734 0.98910010899891
20.375 8 296742 0.9891267753989127
20.376 1 296743 0.989130108698913
20.416 1 296744 0.9891334419989134
20.417 15 296759 0.9891834414989183
20.458 5 296764 0.98920010799892
20.459 4 296768 0.9892134411989213
20.5 8 296776 0.989240107598924
20.501 1 296777 0.9892434408989244
20.542 5 296782 0.989260107398926
20.583 5 296787 0.9892767738989277
20.584 11 296798 0.9893134401989313
20.625 3 296801 0.9893234400989324
20.626 4 296805 0.9893367732989337
20.666 2 296807 0.9893434398989344
20.667 8 296815 0.989370106298937
20.708 1 296816 0.9893734395989373
20.709 7 296823 0.9893967726989397
20.75 8 296831 0.9894234390989424
20.751 1 296832 0.9894267723989427
20.792 8 296840 0.9894534387989453
20.833 8 296848 0.989480105198948
20.834 9 296857 0.989510104898951
20.875 7 296864 0.9895334379989533
20.876 2 296866 0.989540104598954
20.916 3 296869 0.989550104498955
20.917 16 296885 0.9896034372989604
20.958 8 296893 0.989630103698963
20.959 5 296898 0.9896467701989646
21.0 13 296911 0.989690103098969
21.001 3 296914 0.98970010299897
21.042 5 296919 0.9897167694989717
21.083 6 296925 0.9897367692989737
21.084 5 296930 0.9897534357989753
21.125 4 296934 0.9897667689989766
21.126 2 296936 0.9897734355989773
21.166 3 296939 0.9897834354989783
21.167 10 296949 0.9898167684989817
21.208 2 296951 0.9898234350989823
21.209 6 296957 0.9898434348989843
21.25 9 296966 0.9898734345989874
21.251 7 296973 0.9898967676989897
21.291 1 296974 0.9899001009989901
21.292 5 296979 0.9899167674989917
21.333 5 296984 0.9899334339989934
21.334 8 296992 0.989960100398996
21.375 9 297001 0.989990100098999
21.376 2 297003 0.9899967666989997
21.416 4 297007 0.990010099899001
21.417 9 297016 0.990040099599004
21.458 3 297019 0.990050099499005
21.459 8 297027 0.9900767658990077
21.5 13 297040 0.990120098799012
21.542 9 297049 0.990150098499015
21.583 9 297058 0.990180098199018
21.584 12 297070 0.990220097799022
21.625 6 297076 0.990240097599024
21.626 2 297078 0.9902467641990247
21.667 23 297101 0.9903234300990323
21.708 7 297108 0.9903467631990347
21.709 6 297114 0.9903667629990367
21.75 10 297124 0.99040009599904
21.751 7 297131 0.9904234290990424
21.792 11 297142 0.990460095399046
21.833 4 297146 0.9904734285990473
21.834 14 297160 0.990520094799052
21.875 1 297161 0.9905234280990524
21.876 4 297165 0.9905367612990537
21.916 2 297167 0.9905434278990544
21.917 16 297183 0.9905967606990597
21.958 6 297189 0.9906167604990617
21.959 9 297198 0.9906467601990647
22.0 19 297217 0.990710092899071
22.001 5 297222 0.9907267593990726
22.041 1 297223 0.990730092699073
22.042 7 297230 0.9907534257990753
22.083 9 297239 0.9907834254990784
22.084 11 297250 0.990820091799082
22.125 10 297260 0.9908534247990853
22.126 3 297263 0.9908634246990864
22.166 1 297264 0.9908667579990866
22.167 6 297270 0.9908867577990886
22.209 6 297276 0.9909067575990906
22.25 7 297283 0.990930090699093
22.251 5 297288 0.9909467571990946
22.292 6 297294 0.9909667569990966
22.333 9 297303 0.9909967566990997
22.334 3 297306 0.9910067565991006
22.375 5 297311 0.9910234230991023
22.376 3 297314 0.9910334229991034
22.417 11 297325 0.991070089299107
22.458 1 297326 0.9910734225991074
22.459 3 297329 0.9910834224991083
22.5 11 297340 0.991120088799112
22.501 5 297345 0.9911367552991137
22.542 2 297347 0.9911434218991143
22.583 2 297349 0.991150088499115
22.584 7 297356 0.9911734215991174
22.625 2 297358 0.991180088199118
22.626 1 297359 0.9911834214991183
22.667 11 297370 0.991220087799122
22.708 3 297373 0.991230087699123
22.709 5 297378 0.9912467541991247
22.75 6 297384 0.9912667539991267
22.751 2 297386 0.9912734205991274
22.792 8 297394 0.99130008699913
22.833 6 297400 0.991320086799132
22.834 5 297405 0.9913367532991336
22.875 3 297408 0.9913467531991347
22.876 2 297410 0.9913534197991354
22.916 4 297414 0.9913667529991367
22.917 7 297421 0.991390086099139
22.958 4 297425 0.9914034192991403
22.959 4 297429 0.9914167524991416
23.0 10 297439 0.991450085499145
23.001 1 297440 0.9914534187991454
23.041 2 297442 0.991460085399146
23.042 7 297449 0.9914834184991483
23.083 6 297455 0.9915034182991503
23.084 9 297464 0.9915334179991533
23.125 6 297470 0.9915534177991553
23.126 2 297472 0.991560084399156
23.166 1 297473 0.9915634176991563
23.167 10 297483 0.9915967506991596
23.208 4 297487 0.991610083899161
23.209 8 297495 0.9916367502991636
23.25 10 297505 0.9916700832991671
23.251 4 297509 0.9916834164991684
23.292 13 297522 0.9917267493991727
23.333 6 297528 0.9917467491991747
23.334 10 297538 0.991780082199178
23.375 3 297541 0.991790082099179
23.376 2 297543 0.9917967486991797
23.417 16 297559 0.991850081499185
23.458 5 297564 0.9918667479991867
23.459 9 297573 0.9918967476991897
23.5 9 297582 0.9919267473991926
23.501 4 297586 0.991940080599194
23.542 8 297594 0.9919667469991966
23.583 8 297602 0.9919934133991993
23.584 7 297609 0.9920167464992017
23.625 6 297615 0.9920367462992037
23.626 5 297620 0.9920534127992053
23.667 18 297638 0.9921134121992113
23.708 6 297644 0.9921334119992133
23.709 8 297652 0.992160078399216
23.75 7 297659 0.9921834114992183
23.751 2 297661 0.992190078099219
23.792 7 297668 0.9922134111992214
23.833 10 297678 0.9922467441992247
23.834 5 297683 0.9922634106992263
23.875 5 297688 0.9922800771992281
23.876 4 297692 0.9922934103992294
23.916 2 297694 0.9923000769992301
23.917 9 297703 0.992330076699233
23.958 3 297706 0.992340076599234
23.959 5 297711 0.9923567430992357
24.0 13 297724 0.99240007599924
24.001 1 297725 0.9924034092992403
24.041 1 297726 0.9924067425992407
24.042 3 297729 0.9924167424992417
24.083 7 297736 0.992440075599244
24.084 7 297743 0.9924634086992463
24.125 9 297752 0.9924934083992494
24.126 4 297756 0.9925067415992507
24.167 15 297771 0.9925567410992556
24.208 4 297775 0.992570074299257
24.209 9 297784 0.99260007399926
24.25 12 297796 0.992640073599264
24.251 2 297798 0.9926467401992647
24.291 1 297799 0.992650073499265
24.292 7 297806 0.9926734065992674
24.333 6 297812 0.9926934063992694
24.334 11 297823 0.992730072699273
24.375 6 297829 0.992750072499275
24.417 16 297845 0.9928034052992804
24.458 3 297848 0.9928134051992813
24.459 6 297854 0.9928334049992833
24.5 16 297870 0.9928867377992887
24.501 3 297873 0.9928967376992897
24.541 1 297874 0.99290007099929
24.542 5 297879 0.9929167374992917
24.583 6 297885 0.9929367372992937
24.584 3 297888 0.9929467371992947
24.625 6 297894 0.9929667369992967
24.626 3 297897 0.9929767368992977
24.667 5 297902 0.9929934033992993
24.708 9 297911 0.9930234030993024
24.709 3 297914 0.9930334029993033
24.75 9 297923 0.9930634026993064
24.751 1 297924 0.9930667359993067
24.791 1 297925 0.993070069299307
24.792 9 297934 0.99310006899931
24.833 10 297944 0.9931334019993133
24.834 6 297950 0.9931534017993153
24.875 8 297958 0.993180068199318
24.917 12 297970 0.993220067799322
24.958 3 297973 0.993230067699323
24.959 6 297979 0.993250067499325
25.0 10 297989 0.9932834004993284
25.001 3 297992 0.9932934003993293
25.042 6 297998 0.9933134001993313
25.083 1 297999 0.9933167334993317
25.084 9 298008 0.9933467331993346
25.125 5 298013 0.9933633996993363
25.126 3 298016 0.9933733995993373
25.166 1 298017 0.9933767328993377
25.167 11 298028 0.9934133991993414
25.208 4 298032 0.9934267323993426
25.209 8 298040 0.9934533987993454
25.25 17 298057 0.993510064899351
25.251 1 298058 0.9935133981993514
25.292 6 298064 0.9935333979993534
25.333 7 298071 0.9935567310993557
25.334 9 298080 0.9935867307993587
25.375 5 298085 0.9936033972993603
25.417 15 298100 0.9936533967993654
25.458 3 298103 0.9936633966993663
25.459 15 298118 0.9937133961993714
25.5 6 298124 0.9937333959993734
25.501 8 298132 0.993760062399376
25.542 11 298143 0.9937967286993796
25.583 3 298146 0.9938067285993807
25.584 9 298155 0.9938367282993836
25.625 4 298159 0.993850061499385
25.626 1 298160 0.9938533947993854
25.667 11 298171 0.993890061099389
25.708 4 298175 0.9939033942993903
25.709 5 298180 0.993920060799392
25.75 16 298196 0.9939733935993973
25.751 4 298200 0.9939867267993987
25.792 7 298207 0.994010059899401
25.833 8 298215 0.9940367262994037
25.834 7 298222 0.994060059399406
25.875 7 298229 0.9940833924994084
25.876 3 298232 0.9940933923994093
25.916 1 298233 0.9940967256994097
25.917 19 298252 0.994160058399416
25.958 1 298253 0.9941633916994164
25.959 8 298261 0.994190058099419
26.0 5 298266 0.9942067245994207
26.001 6 298272 0.9942267243994227
26.041 1 298273 0.994230057699423
26.042 10 298283 0.9942633906994264
26.083 7 298290 0.9942867237994286
26.084 12 298302 0.9943267233994326
26.125 4 298306 0.994340056599434
26.126 5 298311 0.9943567230994357
26.167 18 298329 0.9944167224994417
26.208 2 298331 0.9944233890994424
26.209 6 298337 0.9944433888994444
26.25 8 298345 0.994470055299447
26.251 2 298347 0.9944767218994477
26.291 1 298348 0.994480055199448
26.292 10 298358 0.9945133881994513
26.333 6 298364 0.9945333879994533
26.334 11 298375 0.994570054299457
26.375 5 298380 0.9945867207994586
26.376 1 298381 0.994590054099459
26.417 15 298396 0.9946400535994641
26.458 4 298400 0.9946533867994654
26.459 7 298407 0.9946767198994677
26.5 15 298422 0.9947267193994727
26.501 6 298428 0.9947467191994747
26.541 2 298430 0.9947533857994754
26.542 6 298436 0.9947733855994774
26.583 4 298440 0.9947867187994787
26.584 7 298447 0.994810051899481
26.625 4 298451 0.9948233850994823
26.626 9 298460 0.9948533847994854
26.666 2 298462 0.994860051399486
26.667 14 298476 0.9949067175994907
26.708 6 298482 0.9949267173994927
26.709 4 298486 0.994940050599494
26.75 5 298491 0.9949567170994956
26.751 7 298498 0.994980050199498
26.792 13 298511 0.9950233830995023
26.833 5 298516 0.995040049599504
26.834 4 298520 0.9950533827995054
26.875 4 298524 0.9950667159995067
26.876 1 298525 0.995070049299507
26.917 12 298537 0.995110048899511
26.958 4 298541 0.9951233820995123
26.959 5 298546 0.995140048599514
27.0 8 298554 0.9951667149995167
27.001 3 298557 0.9951767148995176
27.041 1 298558 0.995180048199518
27.042 8 298566 0.9952067145995207
27.083 3 298569 0.9952167144995216
27.084 5 298574 0.9952333809995233
27.125 10 298584 0.9952667139995267
27.126 2 298586 0.9952733805995273
27.166 1 298587 0.9952767138995277
27.167 14 298601 0.9953233800995324
27.208 2 298603 0.995330046699533
27.209 4 298607 0.9953433798995344
27.25 9 298616 0.9953733795995373
27.251 3 298619 0.9953833794995384
27.292 10 298629 0.9954167124995417
27.333 3 298632 0.9954267123995427
27.334 9 298641 0.9954567120995457
27.375 4 298645 0.995470045299547
27.376 1 298646 0.9954733785995473
27.416 1 298647 0.9954767118995477
27.417 11 298658 0.9955133781995513
27.458 3 298661 0.9955233780995524
27.459 5 298666 0.995540044599554
27.5 15 298681 0.995590044099559
27.501 4 298685 0.9956033772995604
27.542 6 298691 0.9956233770995624
27.543 1 298692 0.9956267103995626
27.583 4 298696 0.995640043599564
27.584 9 298705 0.995670043299567
27.625 7 298712 0.9956933763995693
27.626 2 298714 0.99570004299957
27.667 7 298721 0.9957233760995723
27.668 1 298722 0.9957267093995726
27.708 4 298726 0.995740042599574
27.709 6 298732 0.995760042399576
27.75 8 298740 0.9957867087995786
27.751 5 298745 0.9958033752995803
27.792 13 298758 0.9958467081995847
27.833 2 298760 0.9958533747995854
27.834 8 298768 0.995880041199588
27.875 6 298774 0.99590004099959
27.876 1 298775 0.9959033742995903
27.917 6 298781 0.9959233740995923
27.918 1 298782 0.9959267073995927
27.958 2 298784 0.9959333739995934
27.959 8 298792 0.995960040399596
28.0 5 298797 0.9959767068995977
28.001 9 298806 0.9960067065996007
28.042 6 298812 0.9960267063996027
28.083 4 298816 0.996040039599604
28.084 9 298825 0.996070039299607
28.125 6 298831 0.996090039099609
28.126 7 298838 0.9961133721996114
28.167 15 298853 0.9961633716996163
28.208 3 298856 0.9961733715996174
28.209 5 298861 0.996190038099619
28.25 8 298869 0.9962167044996216
28.251 5 298874 0.9962333709996234
28.292 4 298878 0.9962467041996247
28.333 7 298885 0.996270037299627
28.334 6 298891 0.996290037099629
28.375 3 298894 0.99630003699963
28.376 3 298897 0.996310036899631
